VGG_16 cifar10
Title     Org_acc     Org_gen_acc     FGSM_acc     FGSM_gen_acc     PGD_acc     PGD_gen_acc     Time
Full      93.140000     99.984375     53.180000     73.281250     18.730000     18.265625     41.69s
INT_2     10.000000     9.617188     10.000000     9.617188     10.000000     9.617188     83.74s
INT_3     10.020000     9.679688     10.000000     9.617188     10.000000     9.617188     82.89s
INT_4     29.300000     30.171875     12.220000     13.523438     10.280000     11.640625     84.06s
INT_5     88.550000     99.585938     44.180000     68.789062     22.950000     38.742188     83.15s
INT_6     92.310000     99.960938     51.610000     76.320312     21.570000     30.445312     87.73s
INT_7     92.980000     99.984375     53.310000     74.484375     20.360000     23.875000     85.57s
INT_8     93.130000     99.984375     53.300000     73.515625     19.300000     19.789062     83.92s
INT_9     93.080000     99.992188     53.150000     73.617188     19.120000     18.781250     87.32s
INT_10     93.140000     99.992188     53.440000     73.453125     18.820000     18.578125     86.75s
INT_11     93.120000     99.984375     53.130000     73.523438     18.730000     18.351562     88.56s
INT_12     93.160000     99.984375     53.130000     73.257812     18.720000     18.234375     86.08s
INT_13     93.170000     99.984375     53.210000     73.320312     18.670000     18.203125     76.35s
INT_14     93.150000     99.984375     53.070000     73.328125     18.810000     18.218750     70.46s
INT_15     93.140000     99.984375     53.180000     73.226562     18.690000     18.257812     84.03s
INT_16     93.140000     99.984375     53.200000     73.273438     18.740000     18.289062     83.59s
POT_2     10.000000     9.617188     10.000000     9.617188     10.000000     9.617188     108.11s
POT_3     10.450000     11.523438     10.100000     9.328125     9.980000     9.226562     121.95s
POT_4     79.980000     94.062500     43.980000     43.882812     20.540000     22.476562     142.32s
POT_5     79.780000     94.531250     43.650000     43.492188     20.230000     22.468750     191.69s
POT_6     80.060000     94.554688     43.130000     43.640625     20.340000     22.273438     285.98s
POT_7     79.890000     94.414062     43.670000     43.726562     20.560000     22.164062     476.50s
POT_8     79.900000     94.414062     43.730000     43.953125     20.200000     22.710938     847.16s
FLOAT_3_E1     10.130000     9.617188     10.020000     9.617188     10.010000     9.609375     121.17s
FLOAT_4_E1     80.220000     82.320312     38.410000     40.851562     20.620000     22.812500     142.89s
FLOAT_4_E2     72.180000     98.796875     38.460000     44.734375     21.890000     27.890625     141.78s
FLOAT_5_E1     87.580000     97.984375     45.690000     54.992188     20.420000     24.382812     188.53s
FLOAT_5_E2     90.320000     99.953125     49.530000     59.523438     21.390000     27.179688     188.41s
FLOAT_5_E3     89.790000     99.914062     51.740000     61.898438     21.860000     23.171875     189.30s
FLOAT_6_E1     90.310000     99.265625     48.800000     56.414062     20.650000     22.562500     285.49s
FLOAT_6_E2     91.670000     99.968750     50.750000     63.187500     19.030000     23.695312     285.11s
FLOAT_6_E3     92.800000     99.984375     53.710000     73.500000     20.160000     21.625000     285.49s
FLOAT_6_E4     89.540000     99.914062     51.470000     61.570312     21.950000     23.406250     284.82s
FLOAT_7_E1     90.740000     99.625000     49.190000     57.960938     19.660000     22.445312     477.19s
FLOAT_7_E2     92.000000     99.968750     51.830000     64.281250     19.250000     21.984375     476.92s
FLOAT_7_E3     93.010000     99.976562     52.930000     73.539062     19.290000     19.734375     477.05s
FLOAT_7_E4     92.650000     99.992188     53.250000     73.328125     20.280000     21.734375     476.74s
FLOAT_7_E5     89.570000     99.906250     51.590000     61.703125     22.040000     23.484375     476.73s
FLOAT_8_E1     91.060000     99.726562     49.520000     59.312500     19.650000     22.179688     846.79s
FLOAT_8_E2     92.060000     99.984375     52.310000     66.296875     19.340000     22.171875     846.33s
FLOAT_8_E3     93.190000     99.984375     53.060000     72.414062     19.050000     18.695312     846.83s
FLOAT_8_E4     92.970000     99.984375     52.950000     73.101562     19.250000     19.804688     846.89s
FLOAT_8_E5     92.760000     100.000000     53.390000     73.335938     20.410000     21.585938     847.02s
FLOAT_8_E6     89.740000     99.914062     51.510000     62.265625     21.800000     23.937500     847.05s
