ResNet_50 cifar10
Title     Org_acc     Org_gen_acc     FGSM_acc     FGSM_gen_acc     PGD_acc     PGD_gen_acc     Time
Full      94.570000     98.062500     44.430000     53.960938     8.960000     9.671875     133.50s
INT_2     10.000000     9.750000     10.000000     9.750000     10.000000     9.750000     308.18s
INT_3     10.040000     8.882812     10.000000     9.937500     10.000000     9.937500     318.38s
INT_4     23.570000     31.992188     12.510000     15.601562     9.970000     14.179688     318.84s
INT_5     79.220000     54.937500     33.960000     42.453125     17.130000     20.875000     318.78s
INT_6     92.330000     92.742188     45.580000     59.757812     14.930000     17.187500     318.26s
INT_7     93.830000     98.062500     44.040000     53.976562     12.580000     13.125000     269.53s
INT_8     94.340000     98.273438     45.650000     56.726562     10.980000     12.164062     317.57s
INT_9     94.560000     97.953125     44.830000     53.750000     9.360000     10.187500     318.50s
INT_10     94.550000     98.070312     44.320000     53.882812     9.190000     9.976562     318.54s
INT_11     94.630000     98.109375     44.550000     54.109375     9.070000     9.765625     318.34s
INT_12     94.610000     98.054688     44.510000     54.070312     9.020000     9.820312     319.13s
INT_13     94.600000     98.054688     44.550000     54.093750     8.850000     9.656250     318.37s
INT_14     94.570000     98.054688     44.450000     54.023438     8.990000     9.679688     319.78s
INT_15     94.570000     98.054688     44.400000     53.960938     9.070000     9.703125     277.23s
INT_16     94.570000     98.046875     44.450000     53.976562     8.860000     9.648438     307.98s
POT_2     10.000000     9.750000     10.000000     9.750000     10.000000     9.750000     475.82s
POT_3     10.100000     10.617188     9.950000     10.476562     9.820000     10.179688     565.03s
POT_4     51.610000     72.015625     18.620000     36.265625     14.310000     26.109375     753.76s
POT_5     53.890000     76.070312     22.850000     37.453125     15.010000     29.382812     1129.35s
POT_6     54.980000     75.007812     21.510000     37.687500     14.910000     27.804688     1860.83s
POT_7     50.580000     76.976562     19.090000     35.023438     12.990000     26.632812     3353.60s
POT_8     43.650000     76.125000     21.080000     36.328125     14.650000     28.140625     6291.68s
FLOAT_3_E1     9.440000     16.046875     9.610000     10.968750     9.910000     11.210938     563.50s
FLOAT_4_E1     50.510000     45.570312     17.150000     28.359375     14.440000     23.773438     750.90s
FLOAT_4_E2     19.660000     35.406250     10.490000     20.218750     9.220000     16.265625     750.76s
FLOAT_5_E1     81.530000     88.343750     36.030000     46.484375     19.700000     27.210938     1122.57s
FLOAT_5_E2     62.380000     77.195312     24.960000     55.578125     14.570000     45.078125     1126.44s
FLOAT_5_E3     88.970000     93.679688     43.240000     61.632812     20.040000     29.570312     1131.34s
FLOAT_6_E1     87.400000     96.429688     38.210000     39.195312     17.650000     18.226562     1855.89s
FLOAT_6_E2     88.640000     86.710938     34.940000     55.000000     15.930000     32.398438     1857.65s
FLOAT_6_E3     92.960000     96.796875     44.280000     55.820312     15.140000     19.140625     1862.10s
FLOAT_6_E4     89.110000     93.703125     43.460000     62.976562     20.490000     29.187500     1864.00s
FLOAT_7_E1     90.690000     97.742188     41.250000     55.898438     15.810000     23.445312     3341.47s
FLOAT_7_E2     91.840000     93.742188     40.700000     62.796875     15.790000     29.656250     3347.11s
FLOAT_7_E3     94.100000     97.960938     45.540000     55.992188     11.810000     13.335938     3357.41s
FLOAT_7_E4     93.040000     97.000000     44.190000     53.914062     15.160000     17.898438     3363.29s
FLOAT_7_E5     89.040000     93.953125     44.080000     63.617188     20.530000     31.078125     3359.96s
FLOAT_8_E1     90.940000     97.968750     39.620000     50.781250     14.300000     20.054688     6278.64s
FLOAT_8_E2     92.550000     94.726562     40.890000     58.554688     14.100000     25.320312     6284.63s
FLOAT_8_E3     94.500000     97.960938     45.190000     54.914062     10.150000     11.039062     6296.21s
FLOAT_8_E4     94.150000     97.843750     45.160000     55.132812     11.890000     13.687500     6303.00s
