VGG_19 cifar10
Title     Org_acc     Org_gen_acc     FGSM_acc     FGSM_gen_acc     PGD_acc     PGD_gen_acc     Time
Full      93.020000     89.992188     50.590000     69.632812     16.770000     18.296875     33.03s
INT_2     10.000000     9.945312     10.000000     9.945312     10.000000     9.945312     66.79s
INT_3     10.000000     9.945312     10.000000     9.945312     10.000000     9.945312     90.69s
INT_4     17.330000     16.601562     11.050000     13.015625     9.770000     12.312500     78.38s
INT_5     88.220000     78.085938     29.820000     39.101562     14.160000     20.367188     85.07s
INT_6     92.250000     86.562500     46.100000     62.359375     19.150000     28.828125     84.46s
INT_7     92.770000     89.625000     49.940000     69.726562     19.230000     25.617188     84.58s
INT_8     93.000000     89.875000     50.560000     70.015625     18.160000     21.640625     84.65s
INT_9     93.040000     89.953125     50.550000     69.515625     17.250000     19.218750     89.04s
INT_10     93.060000     89.960938     50.390000     69.609375     16.890000     18.906250     86.77s
INT_11     92.980000     90.015625     50.670000     69.492188     16.940000     18.593750     84.55s
INT_12     93.030000     90.000000     50.660000     69.718750     16.910000     18.421875     73.71s
INT_13     93.010000     89.968750     50.510000     69.625000     16.830000     18.328125     87.00s
INT_14     93.030000     89.992188     50.600000     69.632812     16.780000     18.335938     86.86s
INT_15     93.030000     89.984375     50.570000     69.500000     16.850000     18.328125     85.38s
INT_16     93.030000     89.992188     50.600000     69.578125     16.870000     18.281250     64.76s
POT_2     10.000000     9.945312     10.000000     9.945312     10.000000     9.945312     106.87s
POT_3     10.000000     9.945312     10.000000     9.945312     10.000000     9.945312     107.78s
POT_4     71.830000     76.234375     37.910000     34.812500     19.100000     16.945312     119.69s
POT_5     71.960000     75.953125     37.280000     33.117188     18.420000     15.718750     161.44s
POT_6     72.020000     75.531250     37.290000     33.148438     18.450000     15.914062     243.88s
POT_7     71.430000     75.585938     37.340000     33.640625     18.410000     15.781250     413.52s
POT_8     71.450000     76.304688     37.020000     32.484375     18.440000     15.492188     748.47s
FLOAT_3_E1     10.010000     9.945312     10.010000     9.945312     10.010000     9.953125     101.25s
FLOAT_4_E1     77.130000     78.914062     24.240000     36.367188     14.280000     21.773438     119.58s
FLOAT_4_E2     71.290000     75.562500     31.030000     39.164062     20.470000     25.968750     123.27s
FLOAT_5_E1     86.890000     90.695312     42.000000     52.640625     19.860000     26.000000     164.82s
FLOAT_5_E2     88.630000     85.484375     45.390000     60.171875     22.560000     26.304688     164.71s
FLOAT_5_E3     90.500000     90.820312     47.480000     65.671875     19.430000     23.250000     165.53s
FLOAT_6_E1     88.860000     91.429688     43.140000     58.734375     18.170000     25.898438     246.30s
FLOAT_6_E2     91.150000     86.921875     49.010000     62.867188     20.520000     22.562500     246.60s
FLOAT_6_E3     92.420000     90.125000     51.170000     71.203125     19.000000     20.796875     245.14s
FLOAT_6_E4     90.460000     90.703125     47.730000     65.203125     19.370000     22.882812     246.12s
FLOAT_7_E1     89.930000     91.773438     45.040000     59.898438     17.930000     23.531250     414.54s
FLOAT_7_E2     91.910000     87.757812     49.750000     64.414062     19.070000     20.414062     412.78s
FLOAT_7_E3     92.940000     90.226562     51.080000     70.078125     17.770000     19.742188     414.78s
FLOAT_7_E4     92.700000     90.070312     51.210000     71.281250     19.020000     20.796875     415.24s
FLOAT_7_E5     90.600000     90.664062     47.600000     65.484375     19.250000     22.929688     415.50s
FLOAT_8_E1     90.110000     91.625000     45.200000     59.890625     18.270000     22.289062     747.48s
FLOAT_8_E2     92.020000     88.554688     50.030000     63.796875     18.720000     19.195312     747.61s
FLOAT_8_E3     93.100000     90.078125     50.510000     69.960938     17.060000     18.859375     748.34s
FLOAT_8_E4     92.940000     90.195312     50.850000     70.203125     17.800000     19.781250     749.56s
FLOAT_8_E5     92.640000     90.093750     51.290000     70.914062     18.780000     20.859375     750.04s
FLOAT_8_E6     90.790000     90.757812     47.380000     65.257812     19.300000     23.062500     749.96s
