ResNet_18 cifar10
Title     Org_acc     Org_gen_acc     FGSM_acc     FGSM_gen_acc     PGD_acc     PGD_gen_acc     Time
Full      94.290000     99.992188     47.290000     87.523438     11.340000     42.296875     43.51s
INT_2     10.000000     9.773438     10.000000     9.773438     10.000000     9.773438     104.55s
INT_3     10.000000     9.796875     10.000000     9.796875     10.000000     9.796875     108.52s
INT_4     49.590000     75.296875     21.800000     26.992188     14.140000     20.625000     109.25s
INT_5     87.350000     99.296875     37.720000     76.992188     21.200000     55.750000     96.75s
INT_6     93.200000     99.992188     47.340000     84.375000     16.610000     49.351562     109.62s
INT_7     94.160000     99.992188     48.190000     87.804688     13.450000     48.304688     103.52s
INT_8     94.300000     99.992188     48.030000     87.484375     12.150000     44.515625     104.98s
INT_9     94.320000     99.992188     47.590000     87.617188     11.620000     43.812500     107.60s
INT_10     94.340000     99.992188     47.500000     87.570312     11.420000     42.718750     110.07s
INT_11     94.310000     99.992188     47.480000     87.617188     11.390000     42.648438     109.50s
INT_12     94.320000     99.992188     47.350000     87.492188     11.360000     42.453125     108.80s
INT_13     94.310000     99.992188     47.360000     87.515625     11.400000     42.460938     105.54s
INT_14     94.310000     99.992188     47.480000     87.500000     11.360000     42.531250     98.59s
INT_15     94.310000     99.992188     47.500000     87.453125     11.310000     42.546875     83.73s
INT_16     94.310000     99.992188     47.420000     87.460938     11.380000     42.429688     103.37s
POT_2     10.000000     9.773438     10.000000     9.773438     10.000000     9.773438     134.49s
POT_3     10.470000     11.820312     10.790000     14.281250     9.700000     13.148438     144.72s
POT_4     63.830000     85.914062     28.690000     35.281250     17.040000     28.085938     173.80s
POT_5     50.440000     76.820312     23.940000     24.914062     13.600000     18.398438     238.65s
POT_6     50.840000     74.820312     25.100000     28.937500     15.050000     22.359375     365.53s
POT_7     50.150000     82.132812     26.350000     29.914062     15.150000     22.601562     624.49s
POT_8     55.480000     79.007812     25.460000     33.015625     15.920000     27.242188     1136.80s
FLOAT_3_E1     12.940000     14.140625     11.810000     9.093750     11.760000     8.539062     147.73s
FLOAT_4_E1     47.310000     77.710938     22.540000     29.453125     17.580000     24.414062     173.60s
FLOAT_4_E2     52.060000     98.367188     17.680000     36.539062     10.380000     30.210938     174.08s
FLOAT_5_E1     81.970000     99.601562     37.150000     59.421875     19.030000     46.359375     238.89s
FLOAT_5_E2     85.820000     99.953125     37.230000     67.835938     13.910000     41.117188     238.71s
FLOAT_5_E3     89.390000     99.976562     43.470000     81.398438     17.620000     54.335938     238.26s
FLOAT_6_E1     87.570000     99.851562     40.080000     57.023438     16.900000     37.859375     364.11s
FLOAT_6_E2     91.640000     99.976562     42.290000     72.328125     13.640000     40.218750     364.19s
FLOAT_6_E3     93.260000     99.992188     46.720000     87.679688     14.580000     52.750000     365.38s
FLOAT_6_E4     89.470000     99.937500     43.310000     72.617188     17.620000     46.187500     364.41s
FLOAT_7_E1     90.140000     99.968750     41.800000     68.601562     15.340000     42.562500     623.58s
FLOAT_7_E2     92.540000     100.000000     44.830000     78.546875     13.160000     41.812500     624.03s
FLOAT_7_E3     94.060000     99.984375     48.070000     86.906250     13.100000     46.523438     625.24s
FLOAT_7_E4     93.180000     100.000000     47.410000     87.195312     15.070000     52.218750     624.34s
FLOAT_7_E5     89.280000     99.953125     42.670000     79.773438     18.110000     54.515625     623.68s
FLOAT_8_E1     90.340000     99.960938     41.100000     68.953125     14.610000     42.664062     1137.84s
FLOAT_8_E2     92.480000     99.984375     43.780000     79.390625     13.240000     45.476562     1137.35s
FLOAT_8_E3     94.250000     99.992188     47.270000     86.765625     11.960000     43.367188     1139.59s
FLOAT_8_E4     94.070000     99.984375     47.420000     86.617188     12.910000     46.062500     1138.90s
FLOAT_8_E5     93.270000     100.000000     47.010000     88.390625     14.690000     53.328125     1137.91s
FLOAT_8_E6     89.470000     99.960938     42.670000     75.429688     18.970000     51.234375     1137.51s
