AlexNet cifar10
Title     Org_acc     Org_gen_acc     FGSM_acc     FGSM_gen_acc     PGD_acc     PGD_gen_acc     Time
Full      88.640000     99.960938     45.340000     89.914062     19.850000     62.492188     11.31s
INT_2     10.000000     10.437500     10.000000     10.437500     10.000000     10.437500     26.55s
INT_3     10.120000     11.734375     10.000000     9.632812     10.000000     9.632812     22.62s
INT_4     55.750000     75.382812     14.120000     22.250000     11.390000     15.382812     20.36s
INT_5     82.850000     99.531250     38.530000     75.031250     28.830000     65.015625     20.23s
INT_6     87.290000     99.945312     44.240000     87.875000     30.120000     75.750000     20.20s
INT_7     88.240000     99.960938     44.390000     89.789062     26.160000     74.343750     20.24s
INT_8     88.440000     99.960938     45.000000     89.664062     23.040000     68.093750     20.24s
INT_9     88.610000     99.960938     45.130000     90.109375     21.220000     65.328125     20.23s
INT_10     88.730000     99.960938     45.260000     90.015625     20.480000     63.531250     20.12s
INT_11     88.650000     99.960938     45.280000     89.960938     20.050000     62.906250     20.19s
INT_12     88.670000     99.960938     45.300000     89.968750     19.880000     62.554688     20.45s
INT_13     88.620000     99.960938     45.200000     90.007812     19.900000     62.578125     20.25s
INT_14     88.650000     99.960938     45.210000     89.953125     19.880000     62.492188     20.26s
INT_15     88.620000     99.960938     45.380000     89.929688     19.830000     62.437500     20.26s
INT_16     88.640000     99.960938     45.320000     89.960938     19.850000     62.523438     20.29s
POT_2     10.000000     10.437500     10.000000     10.437500     10.000000     10.437500     34.96s
POT_3     16.660000     30.554688     10.010000     9.632812     10.010000     9.632812     32.22s
POT_4     69.730000     99.171875     28.580000     62.804688     17.170000     48.992188     36.97s
POT_5     69.830000     99.304688     27.640000     62.695312     15.520000     47.343750     45.75s
POT_6     70.690000     99.382812     27.670000     61.929688     15.510000     46.531250     61.38s
POT_7     70.350000     99.312500     27.930000     62.578125     15.420000     46.468750     94.38s
POT_8     69.920000     99.343750     27.700000     62.656250     15.520000     46.976562     161.26s
FLOAT_3_E1     23.120000     33.960938     13.860000     25.132812     11.250000     20.429688     34.52s
FLOAT_4_E1     68.090000     97.070312     23.440000     53.890625     17.740000     43.609375     37.20s
FLOAT_4_E2     66.710000     94.031250     24.620000     48.960938     20.250000     42.828125     36.16s
FLOAT_5_E1     79.520000     99.773438     29.100000     71.937500     19.090000     55.757812     43.69s
FLOAT_5_E2     84.000000     99.726562     37.430000     79.390625     24.000000     64.859375     44.62s
FLOAT_5_E3     84.950000     99.875000     38.840000     81.726562     19.550000     58.640625     45.43s
FLOAT_6_E1     83.280000     99.914062     33.300000     82.687500     18.560000     63.367188     59.82s
FLOAT_6_E2     87.120000     99.937500     40.580000     83.664062     22.110000     63.250000     59.52s
FLOAT_6_E3     88.000000     99.929688     44.280000     90.867188     20.340000     68.109375     59.69s
FLOAT_6_E4     85.230000     99.882812     39.070000     81.453125     19.720000     58.398438     59.83s
FLOAT_7_E1     85.030000     99.929688     35.350000     86.320312     18.260000     65.757812     94.31s
FLOAT_7_E2     87.510000     99.929688     41.750000     84.382812     20.890000     60.445312     93.92s
FLOAT_7_E3     88.610000     99.960938     44.920000     89.023438     20.010000     62.648438     94.56s
FLOAT_7_E4     88.130000     99.937500     44.250000     90.664062     20.200000     68.085938     94.28s
FLOAT_7_E5     85.240000     99.906250     39.020000     81.250000     19.680000     58.492188     92.55s
FLOAT_8_E1     86.020000     99.906250     36.560000     87.281250     17.650000     65.671875     159.21s
FLOAT_8_E2     87.880000     99.937500     41.990000     84.531250     19.320000     58.984375     159.44s
FLOAT_8_E3     88.700000     99.968750     44.790000     89.960938     19.840000     63.648438     161.67s
FLOAT_8_E4     88.610000     99.960938     44.910000     89.015625     19.960000     62.531250     161.05s
FLOAT_8_E5     88.230000     99.937500     44.220000     90.843750     19.940000     68.031250     161.62s
FLOAT_8_E6     85.210000     99.867188     39.010000     81.570312     19.490000     58.164062     161.74s
