ResNet_152 cifar10
Title     Org_acc     Org_gen_acc     FGSM_acc     FGSM_gen_acc     PGD_acc     PGD_gen_acc     Time
Full      94.430000     99.945312     44.320000     50.250000     10.170000     12.046875     347.66s
INT_2     10.000000     10.203125     10.000000     10.203125     10.000000     10.203125     838.26s
INT_3     10.030000     10.328125     10.000000     9.953125     10.000000     9.953125     840.41s
INT_4     15.700000     12.742188     8.690000     12.351562     8.760000     10.718750     840.70s
INT_5     30.450000     27.562500     14.030000     45.539062     10.980000     38.164062     841.63s
INT_6     73.990000     83.250000     19.840000     64.148438     8.740000     29.421875     839.85s
INT_7     90.450000     99.679688     35.170000     58.703125     9.800000     20.414062     841.44s
INT_8     94.060000     99.835938     42.300000     47.125000     11.240000     13.906250     842.02s
INT_9     94.310000     99.906250     45.730000     49.679688     11.020000     12.109375     842.40s
INT_10     94.390000     99.945312     44.040000     49.312500     10.480000     11.898438     841.17s
INT_11     94.400000     99.953125     43.880000     49.812500     10.170000     12.007812     841.43s
INT_12     94.420000     99.945312     44.060000     49.921875     10.050000     12.054688     840.65s
INT_13     94.440000     99.953125     44.270000     50.242188     10.250000     12.031250     838.94s
INT_14     94.430000     99.945312     44.430000     50.312500     10.190000     12.070312     839.48s
INT_15     94.420000     99.945312     44.420000     50.328125     10.210000     12.109375     839.55s
INT_16     94.430000     99.945312     44.360000     50.250000     10.260000     12.070312     774.33s
POT_2     10.000000     10.203125     10.000000     10.203125     10.000000     10.203125     1179.93s
POT_3     10.010000     9.250000     9.970000     8.585938     9.990000     8.460938     1377.22s
POT_4     43.380000     52.796875     19.010000     19.593750     15.180000     16.851562     1780.86s
POT_5     43.760000     52.789062     19.320000     20.640625     14.090000     17.328125     2587.36s
POT_6     40.120000     52.429688     18.690000     21.656250     13.810000     17.398438     4167.72s
POT_7     34.800000     51.281250     18.110000     19.640625     13.040000     14.921875     7413.00s
POT_8     38.850000     50.835938     18.400000     22.000000     13.220000     17.156250     13791.90s
FLOAT_3_E1     9.970000     10.414062     10.000000     10.031250     10.000000     10.031250     1373.64s
FLOAT_4_E1     19.070000     17.804688     13.440000     18.570312     11.070000     16.796875     1776.63s
FLOAT_4_E2     19.580000     30.117188     13.520000     11.062500     12.300000     8.750000     1776.39s
FLOAT_5_E1     59.720000     54.929688     13.430000     8.125000     10.900000     4.164062     2582.35s
FLOAT_5_E2     72.290000     90.453125     27.040000     40.734375     16.740000     24.265625     2586.83s
FLOAT_5_E3     83.960000     91.445312     30.770000     26.992188     15.270000     11.718750     2585.13s
FLOAT_6_E1     87.280000     99.437500     37.980000     50.492188     15.220000     30.375000     4159.25s
FLOAT_6_E2     83.050000     92.875000     34.450000     24.617188     16.220000     12.578125     4159.07s
FLOAT_6_E3     90.980000     97.671875     35.900000     52.070312     11.360000     15.593750     4168.01s
