AlexNet_BN cifar100
Title     Org_acc     Org_gen_acc     FGSM_acc     FGSM_gen_acc     PGD_acc     PGD_gen_acc     Time
Full      66.310000     68.218750     21.280000     62.460938     6.780000     6.945312     12.79s
INT_2     1.000000     1.000000     1.000000     1.000000     1.000000     1.000000     33.06s
INT_3     1.210000     1.890625     1.000000     0.992188     1.000000     0.992188     33.15s
INT_4     9.170000     18.039062     3.080000     5.398438     2.540000     3.312500     33.00s
INT_5     40.280000     42.109375     9.300000     26.132812     6.510000     13.937500     32.36s
INT_6     61.890000     57.578125     18.310000     51.828125     10.040000     23.046875     32.92s
INT_7     65.890000     65.234375     21.390000     59.937500     9.420000     17.882812     32.86s
INT_8     66.330000     66.992188     21.380000     61.437500     8.010000     11.585938     32.95s
INT_9     66.440000     68.359375     21.410000     62.171875     7.320000     8.578125     32.54s
INT_10     66.350000     68.195312     21.090000     62.625000     6.960000     7.515625     32.76s
INT_11     66.340000     68.054688     21.390000     62.562500     6.890000     7.210938     32.91s
INT_12     66.370000     68.226562     21.400000     62.570312     6.810000     7.007812     32.69s
INT_13     66.350000     68.203125     21.410000     62.679688     6.770000     6.968750     32.90s
INT_14     66.290000     68.203125     21.350000     62.554688     6.730000     6.953125     33.32s
INT_15     66.290000     68.218750     21.360000     62.562500     6.740000     7.015625     33.20s
INT_16     66.310000     68.226562     21.310000     62.500000     6.720000     6.960938     32.93s
POT_2     1.000000     1.000000     1.000000     1.000000     1.000000     1.000000     46.96s
POT_3     1.660000     3.156250     1.190000     0.875000     1.120000     0.851562     46.55s
POT_4     26.780000     32.781250     8.820000     14.351562     4.850000     3.343750     47.91s
POT_5     26.910000     32.812500     9.090000     14.656250     4.540000     2.757812     54.77s
POT_6     26.480000     32.570312     8.660000     14.390625     4.850000     2.875000     70.14s
POT_7     26.580000     33.046875     8.660000     14.484375     4.800000     2.992188     102.89s
POT_8     26.450000     32.851562     8.840000     14.601562     4.740000     2.882812     168.57s
FLOAT_3_E1     2.040000     3.007812     1.450000     1.125000     1.280000     1.007812     46.65s
FLOAT_4_E1     14.990000     22.546875     3.340000     4.656250     2.270000     2.234375     47.69s
FLOAT_4_E2     23.460000     18.656250     3.550000     5.898438     2.840000     4.437500     47.49s
FLOAT_5_E1     36.740000     43.265625     7.630000     10.960938     4.160000     1.343750     54.69s
FLOAT_5_E2     51.700000     42.789062     12.070000     28.851562     6.470000     17.140625     54.74s
FLOAT_5_E3     53.520000     48.843750     16.790000     39.562500     7.680000     17.242188     55.09s
FLOAT_6_E1     45.070000     49.898438     9.960000     13.320312     4.480000     1.351562     70.63s
FLOAT_6_E2     59.660000     53.921875     15.470000     39.710938     7.040000     16.351562     70.12s
FLOAT_6_E3     63.140000     63.726562     18.990000     55.023438     7.000000     17.335938     70.33s
FLOAT_6_E4     53.820000     49.523438     17.540000     39.242188     8.130000     16.882812     70.11s
FLOAT_7_E1     53.170000     53.695312     12.530000     19.460938     4.850000     0.953125     102.97s
FLOAT_7_E2     63.210000     58.914062     18.900000     45.585938     7.330000     14.359375     102.87s
FLOAT_7_E3     65.210000     67.882812     20.180000     58.429688     6.750000     9.757812     102.87s
FLOAT_7_E4     63.510000     63.945312     19.080000     54.710938     6.820000     16.882812     102.87s
FLOAT_7_E5     53.800000     49.445312     17.700000     39.546875     8.010000     17.054688     102.50s
FLOAT_8_E1     53.640000     55.109375     12.740000     20.039062     4.750000     0.875000     168.19s
FLOAT_8_E2     63.650000     58.710938     19.550000     47.835938     7.720000     12.937500     168.42s
FLOAT_8_E3     66.520000     68.359375     21.350000     61.632812     7.010000     7.906250     168.26s
FLOAT_8_E4     65.360000     67.773438     20.230000     58.289062     6.710000     9.507812     168.59s
FLOAT_8_E5     63.430000     63.703125     19.080000     54.703125     6.990000     17.148438     168.33s
FLOAT_8_E6     53.320000     49.062500     16.950000     39.953125     7.550000     17.046875     168.26s
