VGG_16 cifar100
Title     Org_acc     Org_gen_acc     FGSM_acc     FGSM_gen_acc     PGD_acc     PGD_gen_acc     Time
Full      71.120000     99.992188     23.750000     47.828125     6.390000     9.953125     28.60s
INT_2     1.000000     0.898438     1.000000     0.898438     1.000000     0.898438     70.96s
INT_3     1.000000     1.078125     1.000000     1.109375     1.000000     1.109375     70.62s
INT_4     14.320000     32.085938     5.350000     6.828125     3.450000     4.609375     71.19s
INT_5     54.840000     97.523438     15.080000     29.562500     7.400000     14.531250     71.03s
INT_6     69.100000     99.937500     21.370000     42.945312     7.090000     14.343750     70.99s
INT_7     70.570000     100.000000     24.390000     48.062500     7.490000     12.507812     70.80s
INT_8     70.980000     100.000000     24.010000     47.859375     6.680000     11.085938     70.85s
INT_9     71.040000     99.992188     23.710000     47.781250     6.580000     10.421875     70.95s
INT_10     71.110000     99.992188     23.700000     47.617188     6.450000     10.195312     71.05s
INT_11     71.170000     99.992188     23.620000     47.734375     6.390000     9.976562     71.11s
INT_12     71.120000     99.992188     23.640000     47.718750     6.370000     9.953125     71.03s
INT_13     71.090000     99.992188     23.700000     47.734375     6.410000     9.929688     71.07s
INT_14     71.120000     99.992188     23.690000     47.718750     6.390000     9.968750     70.41s
INT_15     71.120000     99.992188     23.720000     47.695312     6.410000     9.945312     71.04s
INT_16     71.120000     99.992188     23.730000     47.750000     6.370000     9.921875     70.93s
POT_2     1.000000     0.898438     1.000000     0.898438     1.000000     0.898438     111.07s
POT_3     1.230000     1.265625     1.240000     1.140625     1.170000     0.953125     112.19s
POT_4     29.560000     51.085938     10.820000     10.812500     5.360000     5.515625     122.72s
POT_5     29.570000     50.578125     10.290000     10.304688     5.280000     5.390625     156.89s
POT_6     29.780000     51.054688     10.500000     10.171875     5.460000     5.250000     228.81s
POT_7     28.930000     52.195312     10.360000     10.031250     5.260000     5.039062     380.37s
POT_8     29.640000     50.828125     10.760000     9.710938     5.310000     4.906250     681.62s
FLOAT_3_E1     1.360000     1.507812     1.330000     1.148438     1.130000     1.187500     112.12s
FLOAT_4_E1     19.990000     22.031250     6.320000     6.976562     3.140000     4.093750     123.53s
FLOAT_4_E2     41.460000     83.117188     9.960000     20.023438     6.040000     12.890625     123.38s
FLOAT_5_E1     52.400000     76.437500     13.580000     18.203125     5.770000     8.476562     156.67s
FLOAT_5_E2     63.350000     99.718750     22.510000     42.859375     9.570000     19.460938     156.82s
FLOAT_5_E3     61.910000     99.367188     20.810000     35.250000     7.640000     12.765625     156.90s
FLOAT_6_E1     58.050000     89.156250     16.730000     23.960938     6.440000     9.000000     228.55s
FLOAT_6_E2     67.760000     100.000000     23.430000     46.125000     9.280000     16.968750     228.60s
FLOAT_6_E3     69.150000     99.953125     23.700000     44.570312     7.400000     11.554688     228.58s
FLOAT_6_E4     61.580000     99.390625     21.250000     34.937500     7.510000     12.554688     228.82s
FLOAT_7_E1     61.250000     95.093750     17.420000     25.750000     6.070000     8.718750     379.30s
FLOAT_7_E2     68.340000     99.992188     23.250000     46.750000     8.450000     15.328125     379.27s
FLOAT_7_E3     70.690000     99.992188     23.750000     47.195312     6.870000     10.781250     379.62s
FLOAT_7_E4     68.930000     99.960938     23.690000     44.648438     7.350000     11.406250     380.33s
FLOAT_7_E5     61.440000     99.367188     20.620000     34.765625     7.440000     12.585938     379.90s
FLOAT_8_E1     62.520000     96.531250     18.150000     27.304688     6.410000     9.031250     679.70s
FLOAT_8_E2     69.330000     99.984375     23.650000     47.367188     8.280000     14.859375     679.90s
FLOAT_8_E3     71.150000     99.992188     23.740000     47.921875     6.540000     10.210938     680.70s
FLOAT_8_E4     70.760000     99.992188     23.800000     46.867188     6.810000     10.734375     680.79s
FLOAT_8_E5     68.970000     99.960938     23.790000     44.507812     7.270000     11.632812     681.29s
FLOAT_8_E6     61.640000     99.296875     20.440000     34.945312     7.620000     12.460938     681.54s
