VGG_19 cifar100
Title     Org_acc     Org_gen_acc     FGSM_acc     FGSM_gen_acc     PGD_acc     PGD_gen_acc     Time
Full      70.450000     67.390625     26.070000     33.445312     6.180000     5.976562     52.83s
INT_2     1.000000     1.062500     1.000000     1.062500     1.000000     1.062500     92.84s
INT_3     0.990000     1.054688     1.000000     0.937500     1.000000     0.976562     95.06s
INT_4     8.620000     2.828125     2.240000     1.687500     1.500000     1.515625     90.31s
INT_5     51.640000     24.937500     13.610000     19.125000     6.790000     10.656250     94.06s
INT_6     67.900000     50.960938     25.260000     30.859375     8.220000     9.804688     96.73s
INT_7     69.920000     62.484375     25.350000     32.195312     6.760000     7.515625     90.20s
INT_8     70.530000     65.757812     26.210000     33.570312     6.730000     6.531250     92.30s
INT_9     70.420000     67.117188     25.990000     33.742188     6.350000     6.140625     90.17s
INT_10     70.450000     67.062500     26.030000     33.593750     6.200000     6.046875     95.58s
INT_11     70.460000     67.320312     26.040000     33.476562     6.200000     5.992188     90.22s
INT_12     70.460000     67.320312     26.090000     33.375000     6.160000     5.937500     91.48s
INT_13     70.440000     67.390625     26.030000     33.398438     6.180000     5.921875     101.19s
INT_14     70.440000     67.359375     26.080000     33.398438     6.170000     5.929688     94.17s
INT_15     70.450000     67.375000     26.010000     33.382812     6.200000     5.937500     94.46s
INT_16     70.450000     67.390625     26.100000     33.476562     6.190000     6.000000     90.39s
POT_2     1.000000     1.062500     1.000000     1.062500     1.000000     1.062500     130.52s
POT_3     1.150000     0.992188     0.940000     0.789062     1.060000     0.796875     142.72s
POT_4     28.630000     21.351562     8.910000     10.117188     3.870000     6.539062     168.07s
POT_5     28.360000     20.460938     8.770000     9.882812     3.760000     6.359375     223.23s
POT_6     28.820000     20.921875     8.840000     9.625000     3.980000     6.335938     328.64s
POT_7     28.810000     20.796875     9.090000     9.781250     3.870000     6.445312     546.07s
POT_8     27.970000     20.710938     8.580000     9.617188     3.890000     6.359375     961.30s
FLOAT_3_E1     1.080000     0.859375     1.090000     1.101562     0.920000     0.828125     142.01s
FLOAT_4_E1     25.430000     15.054688     8.540000     7.937500     4.130000     4.398438     166.07s
FLOAT_4_E2     39.180000     20.750000     7.990000     11.851562     4.690000     6.609375     168.19s
FLOAT_5_E1     49.600000     32.304688     17.030000     16.195312     6.800000     9.773438     221.54s
FLOAT_5_E2     60.360000     37.914062     19.790000     22.195312     7.620000     12.351562     220.26s
FLOAT_5_E3     61.780000     49.953125     21.110000     19.765625     6.700000     4.898438     222.36s
FLOAT_6_E1     56.550000     37.406250     17.510000     17.296875     6.030000     8.945312     327.31s
FLOAT_6_E2     66.160000     51.554688     23.090000     28.054688     7.090000     8.562500     327.50s
FLOAT_6_E3     68.390000     60.546875     26.230000     31.625000     7.380000     12.195312     327.79s
FLOAT_6_E4     61.840000     50.132812     21.120000     19.960938     6.840000     4.929688     326.62s
FLOAT_7_E1     59.380000     42.117188     19.400000     20.648438     6.310000     10.554688     545.81s
FLOAT_7_E2     67.790000     55.335938     23.760000     29.968750     7.340000     7.578125     545.65s
FLOAT_7_E3     69.990000     65.164062     25.740000     33.296875     6.630000     6.570312     545.62s
FLOAT_7_E4     68.500000     60.179688     26.200000     32.132812     7.440000     12.296875     546.02s
FLOAT_7_E5     61.970000     50.109375     21.150000     19.695312     6.860000     4.796875     545.76s
FLOAT_8_E1     60.920000     44.015625     19.400000     19.703125     6.070000     9.679688     960.30s
FLOAT_8_E2     68.490000     55.914062     24.120000     30.046875     6.930000     7.382812     961.54s
FLOAT_8_E3     70.550000     66.906250     26.100000     33.250000     6.370000     6.085938     960.89s
FLOAT_8_E4     69.900000     65.226562     25.710000     33.203125     6.570000     6.546875     960.59s
FLOAT_8_E5     68.510000     60.125000     26.300000     31.750000     7.480000     11.890625     961.26s
FLOAT_8_E6     61.740000     49.648438     21.380000     19.640625     6.830000     4.859375     961.81s
