VGG_19 cifar100
Title     Org_acc     Org_gen_acc     FGSM_acc     FGSM_gen_acc     PGD_acc     PGD_gen_acc     Time
Full      70.450000     99.992188     26.070000     24.867188     6.150000     1.539062     51.09s
INT_2     1.000000     0.859375     1.000000     0.859375     1.000000     0.859375     94.24s
INT_3     0.990000     1.210938     1.000000     1.007812     1.000000     1.007812     94.29s
INT_4     8.620000     4.031250     2.770000     1.937500     1.870000     1.703125     88.31s
INT_5     51.640000     71.742188     14.780000     8.523438     6.780000     3.414062     84.84s
INT_6     67.900000     99.679688     24.140000     21.406250     7.610000     4.203125     92.78s
INT_7     69.920000     99.945312     25.680000     24.921875     6.810000     2.390625     86.22s
INT_8     70.530000     99.976562     25.910000     25.031250     6.640000     1.875000     84.76s
INT_9     70.420000     99.992188     26.130000     25.117188     6.420000     1.695312     93.57s
INT_10     70.450000     99.992188     26.060000     24.609375     6.260000     1.546875     91.39s
INT_11     70.460000     99.992188     25.960000     24.914062     6.210000     1.570312     94.97s
INT_12     70.460000     99.992188     26.060000     25.039062     6.140000     1.531250     90.26s
INT_13     70.440000     99.992188     25.980000     24.757812     6.110000     1.562500     86.54s
INT_14     70.440000     99.992188     26.060000     24.859375     6.210000     1.531250     85.10s
INT_15     70.450000     99.992188     26.080000     24.875000     6.210000     1.546875     85.30s
INT_16     70.450000     99.992188     26.120000     24.843750     6.170000     1.531250     95.44s
POT_2     1.000000     0.859375     1.000000     0.859375     1.000000     0.859375     127.35s
POT_3     1.150000     1.023438     0.880000     1.039062     1.020000     0.851562     142.24s
POT_4     28.630000     20.164062     7.940000     3.882812     3.800000     1.250000     167.23s
POT_5     28.360000     20.000000     7.490000     3.789062     3.530000     1.375000     220.04s
POT_6     28.820000     20.101562     7.760000     3.492188     3.500000     1.281250     324.49s
POT_7     28.810000     20.007812     7.610000     3.960938     3.470000     1.296875     543.20s
POT_8     27.970000     19.726562     7.550000     3.953125     3.340000     1.468750     959.05s
FLOAT_3_E1     1.080000     1.414062     0.940000     0.984375     0.890000     0.937500     139.10s
FLOAT_4_E1     25.430000     9.117188     7.520000     3.617188     3.540000     1.648438     166.84s
FLOAT_4_E2     39.180000     48.062500     10.940000     7.515625     5.920000     4.039062     167.05s
FLOAT_5_E1     49.600000     42.218750     15.860000     6.742188     5.900000     1.671875     219.84s
FLOAT_5_E2     60.360000     94.710938     20.500000     15.937500     7.980000     4.750000     220.06s
FLOAT_5_E3     61.780000     94.171875     21.710000     14.984375     7.110000     2.898438     220.06s
FLOAT_6_E1     56.550000     59.343750     16.890000     8.648438     5.340000     1.312500     325.88s
FLOAT_6_E2     66.160000     99.382812     22.680000     19.695312     7.250000     3.320312     325.75s
FLOAT_6_E3     68.390000     99.804688     26.590000     26.601562     7.680000     2.437500     326.61s
FLOAT_6_E4     61.840000     94.007812     21.910000     15.398438     7.300000     2.882812     326.43s
FLOAT_7_E1     59.380000     68.835938     18.700000     9.585938     5.430000     1.304688     543.78s
FLOAT_7_E2     67.790000     99.648438     24.290000     23.882812     7.440000     3.281250     544.17s
FLOAT_7_E3     69.990000     99.953125     25.740000     24.726562     6.600000     2.070312     543.13s
FLOAT_7_E4     68.500000     99.843750     26.220000     26.453125     7.660000     2.437500     543.96s
FLOAT_7_E5     61.970000     94.132812     21.450000     15.007812     7.230000     2.984375     544.08s
FLOAT_8_E1     60.920000     74.515625     19.090000     9.539062     5.270000     1.179688     959.50s
FLOAT_8_E2     68.490000     99.812500     24.280000     22.304688     6.960000     2.773438     958.64s
FLOAT_8_E3     70.550000     99.984375     26.050000     26.195312     6.460000     1.851562     959.14s
FLOAT_8_E4     69.900000     99.968750     25.770000     24.656250     6.740000     1.937500     968.30s
FLOAT_8_E5     68.510000     99.789062     26.340000     26.687500     7.750000     2.445312     974.85s
FLOAT_8_E6     61.740000     93.906250     21.530000     15.359375     7.130000     3.039062     974.98s
